1.297309141208669936e-03 9.991275888207565847e-01 9.993220232389656843e-01 9.993950012442329722e-01 9.993530711466991345e-01 9.994149230727057409e-01 9.994557707400850699e-01
1.310362042614591138e-03 9.991189218984598552e-01 9.993153098294703662e-01 9.993890284639902477e-01 9.993466127116585884e-01 9.994090870636289647e-01 9.994503460171852982e-01
1.323546276044392303e-03 9.991101700158155907e-01 9.993085310584501890e-01 9.993829979026971344e-01 9.993400899582856045e-01 9.994031930446006795e-01 9.994448674661402521e-01
1.336863162897809808e-03 9.991013323633375354e-01 9.993016863124705162e-01 9.993769090257912380e-01 9.993335022396147016e-01 9.993972404349806826e-01 9.994393345508398863e-01
1.350314037869873498e-03 9.990924081243119925e-01 9.992947749728187112e-01 9.993707612942784868e-01 9.993268489086847284e-01 9.993912286541403178e-01 9.994337467351899207e-01
1.363900249084668394e-03 9.990833964747434237e-01 9.992877964154688319e-01 9.993645541647072639e-01 9.993201293185631773e-01 9.993851571214679153e-01 9.994281034831083987e-01
1.377623158230461631e-03 9.990742965833002698e-01 9.992807500110469920e-01 9.993582870891430936e-01 9.993133428223534009e-01 9.993790252563931054e-01 9.994224042585571066e-01
1.391484140696168381e-03 9.990651076112598838e-01 9.992736351247958337e-01 9.993519595151438839e-01 9.993064887732036050e-01 9.993728324783844874e-01 9.994166485255098209e-01
1.405484585709211630e-03 9.990558287124549075e-01 9.992664511165399999e-01 9.993455708857345021e-01 9.992995665242692116e-01 9.993665782068951176e-01 9.994108357479501992e-01
1.419625896474749132e-03 9.990464590332176487e-01 9.992591973406511618e-01 9.993391206393817949e-01 9.992925754287454998e-01 9.993602618614382260e-01 9.994049653898977592e-01
1.433909490316315248e-03 9.990369977123252365e-01 9.992518731460129366e-01 9.993326082099706076e-01 9.992855148398659404e-01 9.993538828615368130e-01 9.993990369153921138e-01
1.448336798817877235e-03 9.990274438809447766e-01 9.992444778759861368e-01 9.993260330267782487e-01 9.992783841109021958e-01 9.993474406267386367e-01 9.993930497884973008e-01
1.462909267967306198e-03 9.990177966625776174e-01 9.992370108683742425e-01 9.993193945144511758e-01 9.992711825951389182e-01 9.993409345766346430e-01 9.993870034732905694e-01
1.477628358301314978e-03 9.990080551730047276e-01 9.992294714553882073e-01 9.993126920929799040e-01 9.992639096459159376e-01 9.993343641308271019e-01 9.993808974338792561e-01
1.492495545051829124e-03 9.989982185202306297e-01 9.992218589636121528e-01 9.993059251776758023e-01 9.992565646165847415e-01 9.993277287089580296e-01 9.993747311344031159e-01
1.507512318293855163e-03 9.989882858044281111e-01 9.992141727139692842e-01 9.992990931791470022e-01 9.992491468605537719e-01 9.993210277306854294e-01 9.993685040390140051e-01
1.522680183094812963e-03 9.989782561178823794e-01 9.992064120216863632e-01 9.992921955032756376e-01 9.992416557298127167e-01 9.993142606144264084e-01 9.993622156107356824e-01
1.538000659665392927e-03 9.989681285449353298e-01 9.991985761962604018e-01 9.992852315511931982e-01 9.992340905123329176e-01 9.993074267222858964e-01 9.993558652617695603e-01
1.553475283511910037e-03 9.989579021619298116e-01 9.991906645414240229e-01 9.992782007192592131e-01 9.992264504079405585e-01 9.993005253387936548e-01 9.993494523342995040e-01
1.569105605590211767e-03 9.989475760371533397e-01 9.991826763551112656e-01 9.992711023990373809e-01 9.992187346101010226e-01 9.992935557428804794e-01 9.993429761654335497e-01
1.584893192461114082e-03 9.989371492307825839e-01 9.991746109294241673e-01 9.992639359772739205e-01 9.992109423123106682e-01 9.992865172135058094e-01 9.993364360923274736e-01
1.600839626447414944e-03 9.989266207948271914e-01 9.991664675505982363e-01 9.992567008358747005e-01 9.992030727081230301e-01 9.992794090296688303e-01 9.993298314521572578e-01
1.616946505792489237e-03 9.989159897730729432e-01 9.991582454989698103e-01 9.992493963518843669e-01 9.991951249911278365e-01 9.992722304703983704e-01 9.993231615821379643e-01
1.633215444820462509e-03 9.989052552010269093e-01 9.991499440489414186e-01 9.992420218974642498e-01 9.991870983549403507e-01 9.992649808147608947e-01 9.993164258194917604e-01
1.649648074098020775e-03 9.988944161058602722e-01 9.991415624689500286e-01 9.992345768398712691e-01 9.991789919932483333e-01 9.992576593418603936e-01 9.993096235015002105e-01
1.666246040597821679e-03 9.988834715063524827e-01 9.991331000214321856e-01 9.992270605414376172e-01 9.991708050997707424e-01 9.992502653308444893e-01 9.993027539654600888e-01
1.683011007863578377e-03 9.988724204128349715e-01 9.991245559627930373e-01 9.992194723595494432e-01 9.991625368682752750e-01 9.992427980608802329e-01 9.992958165486985900e-01
1.699944656176775567e-03 9.988612618271349719e-01 9.991159295433722498e-01 9.992118116466279787e-01 9.991541864925739258e-01 9.992352568111759759e-01 9.992888105885869843e-01
1.717048682725083814e-03 9.988499947425197867e-01 9.991072200074125886e-01 9.992040777501092208e-01 9.991457531665255409e-01 9.992276408610011318e-01 9.992817354225184134e-01
1.734324801772465672e-03 9.988386181436398337e-01 9.990984265930270558e-01 9.991962700124246144e-01 9.991372360840445888e-01 9.992199494896298884e-01 9.992745903879265423e-01
1.751774744830977056e-03 9.988271310064732456e-01 9.990895485321681369e-01 9.991883877709828443e-01 9.991286344390775120e-01 9.992121819764023805e-01 9.992673748222719032e-01
1.769400260834323941e-03 9.988155322982693596e-01 9.990805850505947161e-01 9.991804303581510727e-01 9.991199474256502455e-01 9.992043376006898292e-01 9.992600880630446714e-01
1.787203116313135784e-03 9.988038209774929843e-01 9.990715353678421007e-01 9.991723971012370642e-01 9.991111742377959404e-01 9.991964156418875476e-01 9.992527294477896449e-01
1.805185095572032009e-03 9.987919959937687775e-01 9.990623986971906012e-01 9.991642873224721999e-01 9.991023140696354554e-01 9.991884153794639012e-01 9.992452983140629463e-01
1.823348000868440328e-03 9.987800562878247357e-01 9.990531742456346675e-01 9.991561003389942686e-01 9.990933661153184042e-01 9.991803360929070177e-01 9.992377939994744329e-01
1.841693652593245000e-03 9.987680007914369051e-01 9.990438612138531349e-01 9.991478354628312575e-01 9.990843295690596815e-01 9.991721770617474352e-01 9.992302158416555002e-01
1.860223889453220536e-03 9.987558284273738707e-01 9.990344587961789147e-01 9.991394920008855873e-01 9.990752036251167034e-01 9.991639375655599897e-01 9.992225631782878370e-01
1.878940568655334360e-03 9.987435381093414666e-01 9.990249661805694625e-01 9.991310692549184580e-01 9.990659874778110572e-01 9.991556168839729191e-01 9.992148353470817757e-01
1.897845566092871798e-03 9.987311287419271544e-01 9.990153825485779127e-01 9.991225665215361929e-01 9.990566803215108482e-01 9.991472142966461023e-01 9.992070316857777357e-01
1.916940776533455600e-03 9.987185992205447338e-01 9.990057070753239898e-01 9.991139830921749176e-01 9.990472813488701087e-01 9.991387290817502764e-01 9.991991515308207283e-01
1.936228113808956090e-03 9.987059484313802749e-01 9.989959389294661429e-01 9.991053182530880150e-01 9.990377896737028252e-01 9.991301604491923394e-01 9.991911941582976020e-01
1.955709511007292390e-03 9.986931752513363847e-01 9.989860772731733451e-01 9.990965712853329128e-01 9.990282043013529734e-01 9.991215075149192382e-01 9.991831587612597376e-01
1.975386920666193872e-03 9.986802785479784728e-01 9.989761212620977826e-01 9.990877414647595378e-01 9.990185242293074808e-01 9.991127693880761385e-01 9.991750445267805203e-01
1.995262314968878920e-03 9.986672571794802389e-01 9.989660700453482090e-01 9.990788280619978812e-01 9.990087484551289920e-01 9.991039451778696012e-01 9.991668506419479900e-01
2.015337685941732959e-03 9.986541099945693833e-01 9.989559227654633000e-01 9.990698303424481175e-01 9.989988759764316661e-01 9.990950339935599223e-01 9.991585762939086957e-01
2.035615045653949972e-03 9.986408358324744272e-01 9.989456785583860077e-01 9.990607475662705017e-01 9.989889057909252523e-01 9.990860349444565802e-01 9.991502206698567035e-01
2.056096426419194972e-03 9.986274335228706445e-01 9.989353365534383578e-01 9.990515789883758213e-01 9.989788368963574694e-01 9.990769471399243429e-01 9.991417829570158338e-01
2.076783880999306074e-03 9.986139018858278815e-01 9.989248958732963590e-01 9.990423238584171806e-01 9.989686682905589699e-01 9.990677696893941473e-01 9.991332623426978365e-01
2.097679482810014054e-03 9.986002397317564894e-01 9.989143556339661334e-01 9.990329814207823400e-01 9.989583989714390100e-01 9.990585017023311254e-01 9.991246580142044698e-01
2.118785326128772191e-03 9.985864458613561423e-01 9.989037149447609343e-01 9.990235509145872772e-01 9.989480279369633564e-01 9.990491422882901151e-01 9.991159691589486247e-01
2.140103526304639597e-03 9.985725190655629913e-01 9.988929729082771658e-01 9.990140315736693033e-01 9.989375541851801543e-01 9.990396905568551533e-01 9.991071949643468564e-01
2.161636219970309095e-03 9.985584581254984826e-01 9.988821286203735106e-01 9.990044226265833993e-01 9.989269767142061607e-01 9.990301456176842176e-01 9.990983346178884394e-01
2.183385565256236709e-03 9.985442618124176217e-01 9.988711811701483922e-01 9.989947232965971091e-01 9.989162945222419543e-01 9.990205065804902418e-01 9.990893873071055031e-01
2.205353742006960389e-03 9.985299288876587909e-01 9.988601296399199914e-01 9.989849328016875418e-01 9.989055066075442912e-01 9.990107725550556594e-01 9.990803522195782493e-01
2.227542951999556334e-03 9.985154581025932341e-01 9.988489731052058174e-01 9.989750503545395954e-01 9.988946119684674052e-01 9.990009426512171942e-01 9.990712285429570461e-01
2.249955419164333982e-03 9.985008481985746531e-01 9.988377106347036127e-01 9.989650751625444025e-01 9.988836096034475753e-01 9.989910159788621957e-01 9.990620154649096918e-01
2.272593389807714154e-03 9.984860979068910236e-01 9.988263412902731453e-01 9.989550064277996633e-01 9.988724985109620480e-01 9.989809916479788221e-01 9.990527121732115656e-01
2.295459132837373607e-03 9.984712059487149682e-01 9.988148641269178896e-01 9.989448433471100897e-01 9.988612776896101941e-01 9.989708687685692201e-01 9.990433178556428206e-01
2.318554939989655138e-03 9.984561710350557950e-01 9.988032781927693726e-01 9.989345851119897368e-01 9.988499461380495603e-01 9.989606464507455597e-01 9.990338317000707624e-01
2.341883126059243671e-03 9.984409918667123129e-01 9.987915825290704097e-01 9.989242309086652227e-01 9.988385028550300637e-01 9.989503238046595346e-01 9.990242528943978906e-01
2.365446029131183792e-03 9.984256671342250922e-01 9.987797761701607824e-01 9.989137799180801691e-01 9.988269468393804473e-01 9.989398999405330049e-01 9.990145806265918749e-01
2.389246010815200983e-03 9.984101955178310561e-01 9.987678581434626945e-01 9.989032313159007526e-01 9.988152770900111665e-01 9.989293739686666562e-01 9.990048140846823355e-01
2.413285456482411589e-03 9.983945756874171851e-01 9.987558274694685601e-01 9.988925842725219217e-01 9.988034926037298034e-01 9.989187449975737154e-01 9.989949524551859916e-01
2.437566775504384185e-03 9.983788063024759962e-01 9.987436831617279021e-01 9.988818379530768343e-01 9.987915922799036617e-01 9.989080120536246721e-01 9.989849948547248060e-01
2.462092401494625667e-03 9.983628860120612458e-01 9.987314242268376940e-01 9.988709915174452947e-01 9.987795748837346999e-01 9.988971740501412233e-01 9.989749403037621045e-01
2.486864792552500713e-03 9.983468134547446304e-01 9.987190496644317017e-01 9.988600441202644120e-01 9.987674391707672683e-01 9.988862298922732696e-01 9.989647878157885685e-01
2.511886431509579437e-03 9.983305872585733765e-01 9.987065584671714902e-01 9.988489949109414789e-01 9.987551838966594042e-01 9.988751784852673010e-01 9.989545364043966869e-01
2.537159826178500815e-03 9.983142060410279406e-01 9.986939496207400957e-01 9.988378430336674052e-01 9.987428078171491919e-01 9.988640187344413057e-01 9.989441850832362357e-01
2.562687509604298988e-03 9.982976684089819308e-01 9.986812221038341431e-01 9.988265876274312616e-01 9.987303096880878472e-01 9.988527495452036442e-01 9.989337328660157223e-01
2.588472040318301297e-03 9.982809729586616942e-01 9.986683748881595157e-01 9.988152278260375994e-01 9.987176882654559273e-01 9.988413698230437232e-01 9.989231787665296958e-01
2.614516002594540357e-03 9.982641182756075704e-01 9.986554069384274701e-01 9.988037627581243250e-01 9.987049423053173669e-01 9.988298784735342162e-01 9.989125217986416505e-01
2.640822006708772995e-03 9.982471029346356994e-01 9.986423172123517489e-01 9.987921915471825729e-01 9.986920705638436813e-01 9.988182744023418325e-01 9.989017609762926853e-01
2.667392689200101270e-03 9.982299254998011628e-01 9.986291046606472488e-01 9.987805133115776890e-01 9.986790717973418330e-01 9.988065565152276504e-01 9.988908953134804092e-01
2.694230713135218128e-03 9.982125845243624562e-01 9.986157682270306868e-01 9.987687271645731002e-01 9.986659447622084906e-01 9.987947237180283544e-01 9.988799238243094569e-01
2.721338768375308921e-03 9.981950785507457402e-01 9.986023068482214882e-01 9.987568322143548505e-01 9.986526882149656670e-01 9.987827749166878766e-01 9.988688455229355334e-01
2.748719571845649121e-03 9.981774061105124218e-01 9.985887194539453393e-01 9.987448275640580242e-01 9.986393009122557229e-01 9.987707090172328606e-01 9.988576594235982764e-01
2.776375867807920773e-03 9.981595657243254038e-01 9.985750049669385175e-01 9.987327123117955008e-01 9.986257816108206065e-01 9.987585249257848741e-01 9.988463645406230329e-01
2.804310428135236861e-03 9.981415559019188866e-01 9.985611623029536643e-01 9.987204855506885970e-01 9.986121290675528117e-01 9.987462215485580774e-01 9.988349598884173064e-01
2.832526052589977653e-03 9.981233751420681699e-01 9.985471903707683339e-01 9.987081463688987082e-01 9.985983420394315413e-01 9.987337977918749887e-01 9.988234444814515500e-01
2.861025569104376585e-03 9.981050219325602324e-01 9.985330880721937641e-01 9.986956938496623915e-01 9.985844192835862110e-01 9.987212525621351755e-01 9.988118173342983575e-01
2.889811834063972778e-03 9.980864947501674189e-01 9.985188543020858676e-01 9.986831270713275588e-01 9.985703595572598124e-01 9.987085847658657700e-01 9.988000774616065947e-01
2.918887732593878140e-03 9.980677920606212394e-01 9.985044879483584435e-01 9.986704451073914468e-01 9.985561616178239008e-01 9.986957933096726192e-01 9.987882238781092825e-01
2.948256178847945361e-03 9.980489123185877220e-01 9.984899878919973881e-01 9.986576470265418060e-01 9.985418242227583896e-01 9.986828771002643768e-01 9.987762555986199331e-01
2.977920116300854150e-03 9.980298539676443204e-01 9.984753530070775707e-01 9.986447318926997552e-01 9.985273461297097253e-01 9.986698350444627170e-01 9.987641716380407653e-01
3.007882518043098787e-03 9.980106154402595964e-01 9.984605821607809295e-01 9.986316987650646348e-01 9.985127260964371532e-01 9.986566660491966729e-01 9.987519710113805793e-01
3.038146387078995841e-03 9.979911951577721263e-01 9.984456742134173446e-01 9.986185466981617465e-01 9.984979628781046612e-01 9.986433690192904056e-01 9.987396527319587491e-01
3.068714756627634842e-03 9.979715915303732920e-01 9.984306280184461757e-01 9.986052747418920905e-01 9.984830551094755480e-01 9.986299427621045943e-01 9.987272157357678370e-01
3.099590690426911981e-03 9.979518029570905169e-01 9.984154424225013535e-01 9.985918819415847691e-01 9.984680012594857601e-01 9.986163859508087048e-01 9.987146588522973767e-01
3.130777283040574004e-03 9.979318278257729435e-01 9.984001162654179140e-01 9.985783673380517200e-01 9.984527997851705416e-01 9.986026972489179254e-01 9.987019809033768070e-01
3.162277660168379394e-03 9.979116645130785557e-01 9.983846483802603089e-01 9.985647299676455591e-01 9.984374491437072452e-01 9.985888753200655721e-01 9.986891807109441466e-01
3.194094978959384230e-03 9.978913113844630756e-01 9.983690375933540473e-01 9.985509688623190883e-01 9.984219477924448638e-01 9.985749188280398370e-01 9.986762570970411090e-01
3.226232428328361813e-03 9.978707667941713044e-01 9.983532827243186691e-01 9.985370830496889116e-01 9.984062941889060294e-01 9.985608264367260567e-01 9.986632088838227617e-01
3.258693229275406392e-03 9.978500290852299059e-01 9.983373825861038275e-01 9.985230715531002721e-01 9.983904867907593683e-01 9.985465968101564505e-01 9.986500348935299920e-01
3.291480635208769105e-03 9.978290965894430764e-01 9.983213359850269253e-01 9.985089333916962184e-01 9.983745240558448142e-01 9.985322286124909130e-01 9.986367339485301420e-01
3.324597932270941750e-03 9.978079676273893250e-01 9.983051417208141931e-01 9.984946675804885485e-01 9.983584044421994763e-01 9.985177205080266738e-01 9.986233048713100136e-01
3.358048439667989278e-03 9.977866405084211410e-01 9.982887985866439884e-01 9.984802731304328605e-01 9.983421264079954671e-01 9.985030711612001841e-01 9.986097464844533311e-01
3.391835510002248061e-03 9.977651135306666585e-01 9.982723053691927584e-01 9.984657490485056019e-01 9.983256884116086249e-01 9.984882792365774584e-01 9.985960576106661657e-01
3.425962529608314513e-03 9.977433849810338762e-01 9.982556608486832239e-01 9.984510943377851167e-01 9.983090889115852073e-01 9.984733433988690621e-01 9.985822370727643893e-01
3.460432918892471493e-03 9.977214531352172067e-01 9.982388637989364488e-01 9.984363079975355770e-01 9.982923263666547697e-01 9.984582623129302226e-01 9.985682836936892182e-01
3.495250132675475734e-03 9.976993162577060259e-01 9.982219129874257968e-01 9.984213890232942479e-01 9.982753992357140671e-01 9.984430346437519477e-01 9.985541962964881169e-01
3.530417660538831201e-03 9.976769726017968853e-01 9.982048071753343299e-01 9.984063364069624136e-01 9.982583059778725731e-01 9.984276590564974407e-01 9.985399737043397783e-01
3.565939027174545341e-03 9.976544204096071677e-01 9.981875451176148717e-01 9.983911491368997471e-01 9.982410450524121792e-01 9.984121342164392621e-01 9.985256147405505711e-01
3.601817792738369519e-03 9.976316579120918515e-01 9.981701255630539560e-01 9.983758261980216764e-01 9.982236149188082885e-01 9.983964587890173936e-01 9.985111182285285603e-01
3.638057553206645520e-03 9.976086833290638278e-01 9.981525472543376631e-01 9.983603665719011921e-01 9.982060140367268186e-01 9.983806314398381287e-01 9.984964829918283602e-01
3.674661940736687841e-03 9.975854948692154389e-01 9.981348089281224523e-01 9.983447692368748738e-01 9.981882408660373018e-01 9.983646508346406545e-01 9.984817078541212698e-01
3.711634624030848376e-03 9.975620907301451235e-01 9.981169093151069927e-01 9.983290331681508034e-01 9.981702938668027825e-01 9.983485156393233639e-01 9.984667916392009346e-01
3.748979308704187587e-03 9.975384690983848390e-01 9.980988471401103235e-01 9.983131573379225854e-01 9.981521714992898087e-01 9.983322245199643952e-01 9.984517331710185406e-01
3.786699737655885734e-03 9.975146281494322587e-01 9.980806211221511237e-01 9.982971407154868082e-01 9.981338722239714301e-01 9.983157761427698951e-01 9.984365312736177556e-01
3.824799691444382907e-03 9.974905660477854097e-01 9.980622299745316450e-01 9.982809822673632816e-01 9.981153944981812076e-01 9.982991691716507354e-01 9.984211847695204645e-01
3.863282988666283391e-03 9.974662809469810876e-01 9.980436724049254194e-01 9.982646809574220459e-01 9.980967366311865874e-01 9.982824021605846143e-01 9.984056924066516681e-01
3.902153486339068195e-03 9.974417709896358231e-01 9.980249471154689633e-01 9.982482357470124912e-01 9.980778967283785441e-01 9.982654735122222789e-01 9.983900528302243060e-01
3.941415080287675142e-03 9.974170343074916234e-01 9.980060528028562583e-01 9.982316455950982492e-01 9.980588728805381837e-01 9.982483816183589376e-01 9.983742646781094132e-01
3.981071705534973415e-03 9.973920690214638229e-01 9.979869881584384483e-01 9.982149094583960824e-01 9.980396631786759842e-01 9.982311248709748730e-01 9.983583265883422264e-01
4.021127336696125182e-03 9.973668732416938187e-01 9.979677518683273130e-01 9.981980262915201019e-01 9.980202657140813116e-01 9.982137016622610881e-01 9.983422371991095279e-01
4.061585988376979588e-03 9.973414450676054699e-01 9.979483426135027369e-01 9.981809950471296489e-01 9.980006785782825629e-01 9.981961103845899963e-01 9.983259951487429840e-01
4.102451715576401967e-03 9.973157825879638283e-01 9.979287590699248423e-01 9.981638146760836161e-01 9.979808998630694816e-01 9.981783494305268567e-01 9.983095990757441252e-01
4.143728614092727358e-03 9.972898838809405309e-01 9.979089999086498963e-01 9.981464841275985433e-01 9.979609276604886059e-01 9.981604171928648572e-01 9.982930476187851232e-01
4.185420820934232511e-03 9.972637470141810789e-01 9.978890637959517695e-01 9.981290023494123753e-01 9.979407600628602548e-01 9.981423120645737113e-01 9.982763394166762616e-01
4.227532514733785100e-03 9.972373700448771139e-01 9.978689493934473909e-01 9.981113682879536597e-01 9.979203951627672042e-01 9.981240324388461760e-01 9.982594731084007966e-01
4.270067916167659752e-03 9.972107510198433555e-01 9.978486553582265328e-01 9.980935808885159632e-01 9.978998310530632354e-01 9.981055767090686315e-01 9.982424473331328318e-01
4.313031288378534750e-03 9.971838879755984264e-01 9.978281803429882579e-01 9.980756390954380608e-01 9.978790658268880120e-01 9.980869432688513898e-01 9.982252607301813629e-01
4.356426937402797794e-03 9.971567789384503389e-01 9.978075229961794745e-01 9.980575418522893427e-01 9.978580975776577544e-01 9.980681305120218116e-01 9.982079119390475652e-01
4.400259212602087092e-03 9.971294219245875334e-01 9.977866819621422634e-01 9.980392881020611062e-01 9.978369243990699022e-01 9.980491368326201984e-01 9.981903995994015899e-01
4.444532507099249047e-03 9.971018149401729147e-01 9.977656558812632026e-01 9.980208767873649522e-01 9.978155443851034478e-01 9.980299606249053435e-01 9.981727223510893365e-01
4.489251258218607613e-03 9.970739559814446595e-01 9.977444433901295762e-01 9.980023068506355122e-01 9.977939556300572388e-01 9.980106002833621925e-01 9.981548788341382261e-01
4.534419947930710959e-03 9.970458430348212442e-01 9.977230431216916884e-01 9.979835772343403910e-01 9.977721562284934675e-01 9.979910542027072839e-01 9.981368676887444336e-01
4.580043103301552863e-03 9.970174740770116895e-01 9.977014537054295085e-01 9.979646868811966609e-01 9.977501442752990668e-01 9.979713207778799777e-01 9.981186875553111904e-01
4.626125296946289635e-03 9.969888470751312459e-01 9.976796737675258653e-01 9.979456347343933498e-01 9.977279178656497383e-01 9.979513984040503383e-01 9.981003370743896097e-01
4.672671147487525434e-03 9.969599599868224082e-01 9.976577019310459704e-01 9.979264197378212575e-01 9.977054750950380413e-01 9.979312854766368979e-01 9.980818148867557360e-01
4.719685320018228436e-03 9.969308107603821467e-01 9.976355368161214932e-01 9.979070408363083233e-01 9.976828140592606253e-01 9.979109803912844523e-01 9.980631196333558108e-01
4.767172526569302127e-03 9.969013973348940238e-01 9.976131770401430732e-01 9.978874969758643187e-01 9.976599328544449863e-01 9.978904815438778275e-01 9.980442499553298097e-01
4.815137526581829072e-03 9.968717176403667501e-01 9.975906212179573851e-01 9.978677871039302039e-01 9.976368295728816893e-01 9.978697873278173924e-01 9.980252044926681831e-01
4.863585127384102529e-03 9.968417695978787352e-01 9.975678679620714195e-01 9.978479101696362541e-01 9.976135021234916467e-01 9.978488960144836772e-01 9.980059818258628646e-01
4.912520184673452826e-03 9.968115511197289669e-01 9.975449158828640916e-01 9.978278651240678476e-01 9.975899481626370191e-01 9.978278057073114438e-01 9.979865804534127083e-01
4.961947603002903225e-03 9.967810601095938861e-01 9.975217635888034007e-01 9.978076509205376921e-01 9.975661653286608255e-01 9.978065144977612544e-01 9.979669988680786030e-01
5.011872336272724625e-03 9.967502944626915884e-01 9.974984096866716943e-01 9.977872665148675990e-01 9.975421512603033225e-01 9.977850204775703391e-01 9.979472355628088431e-01
5.062299388226954196e-03 9.967192520659513555e-01 9.974748527817979271e-01 9.977667108656768091e-01 9.975179035966778018e-01 9.977633217387779085e-01 9.979272890307842037e-01
5.113233812954910001e-03 9.966879307981921787e-01 9.974510914782964699e-01 9.977459829346796427e-01 9.974934199773035637e-01 9.977414163737031716e-01 9.979071577654076153e-01
5.164680715397711175e-03 9.966563285303055020e-01 9.974271243793152442e-01 9.977250816869905892e-01 9.974686980420771620e-01 9.977193024749706485e-01 9.978868402603143783e-01
5.216645251859962362e-03 9.966244431254481784e-01 9.974029500872892973e-01 9.977040060914392772e-01 9.974437354313391291e-01 9.976969781355017330e-01 9.978663350093404105e-01
